fecha,profundidad,temperatura,salinidad,oxigeno_disuelto
2023-01-01,,25.27725011843886,35.19988746891244,4.291333307631325
2023-01-01,176.5280320055083,23.04890513662948,35.241471078625814,4.457953613237219
2023-01-01,597.772797114757,22.27381024137847,35.38978359553478,4.925597471745043
2023-01-01,,24.40752667315284,35.43921229802923,3.784328616374173
2023-01-01,393.8644056541585,20.56593647406372,35.470788969610155,
2023-01-02,220.48620907017536,22.44732160987117,35.27866410504206,4.580114134481683
2023-01-02,651.2329770414921,18.608799750465927,35.66387425998486,2.523272355474384
2023-01-02,814.5747202313821,,35.6733452882384,1.7699996098748156
2023-01-02,950.7143064099162,18.839652978449063,36.06893770930375,
2023-01-02,961.1905638239142,20.52608040264378,36.12344039791402,1.1072898127163897
2023-01-03,148.72892100327363,23.00485131000071,34.98883192952681,4.515653929200434
2023-01-03,186.4382621442545,23.48490037810674,40.944184950485,
2023-01-03,665.1972206962001,22.04842318179476,30.941987941195087,2.2178421282137144
2023-01-03,731.9939418114051,20.969848723266427,35.84806384217112,1.9889695243746512
2023-01-03,905.3506419560638,,35.90757103541033,
2023-01-04,,25.84158778631583,40.283511383159876,4.145549259157117
2023-01-04,523.0654247691193,23.48214262139909,35.47087474975862,3.0701612944811805
2023-01-04,598.6584841970366,22.00835564022876,35.587093127342214,2.7180852205231405
2023-01-04,657.8453046030361,18.712565281742005,35.84515574706551,3.0786074911612147
2023-01-04,,18.616620593595364,35.8080320365132,2.382654063491012
2023-01-05,69.36130087516545,26.52293416070485,,4.916581267042167
2023-01-05,292.97446501820394,,35.18127763318035,
2023-01-05,350.1252591667301,21.76109836895508,35.45363815078441,3.688801046180048
2023-01-05,358.8304841235025,24.00602603668878,40.88370707848246,3.881011702251505
2023-01-05,,,36.097220912500376,1.109639597935563
2023-01-06,,22.644680290791666,35.051974671245056,5.807773601959235
2023-01-06,57.84267656339637,23.030946335657728,35.10239913469115,5.139066930088337
2023-01-06,100.77800137742663,,34.92283505649227,4.533580628198558
2023-01-06,155.99452033620264,,35.22125916105391,4.538331844398862
2023-01-06,877.2005408131083,20.26094825606488,35.86451246940289,1.7269779176083164
2023-01-07,,27.099599613773517,35.14724793855616,5.357600775102111
2023-01-07,58.08361216819946,24.23001496587592,34.944314866513125,5.315170364594489
2023-01-07,,22.947587895034204,35.30984668961999,
2023-01-07,969.1026301408114,,36.15500039958516,1.340002947205378
2023-01-07,977.1741842213172,16.881764363564102,35.949824086041325,1.573834540260296
2023-01-08,94.4429607559284,27.44403237030966,28.246150013492482,4.867096536387622
2023-01-08,406.9079607228706,20.01715886350325,,3.881389621491429
2023-01-08,816.599439471577,21.62870158319916,35.740570344715174,1.2235165707817204
2023-01-08,1050.70196083576,19.583886465003516,35.987436969516985,1.756072961893086
2023-01-08,883.7858849634257,,35.98200378364009,2.218239371436037
2023-01-09,,22.70815880480277,35.63238085831517,3.519966137198089
2023-01-09,,27.0260916335678,35.77459820086593,4.1810409300074465
2023-01-09,683.0067734163569,22.52644681701685,35.63286984624958,2.4042286399201043
2023-01-09,870.7534503372591,17.04161240136831,35.92250546025301,2.06535592913982
2023-01-09,927.752283195213,17.002752071545586,36.09959299046006,1.4731725472756028
2023-01-10,71.18864846022899,26.39697841219117,34.929382656263336,4.483489529436796
2023-01-10,376.9444294249076,24.121686761784623,35.421296803271154,3.9414567438612846
2023-01-10,708.0725777960455,20.326769877356853,34.11624646321431,2.4276020968367864
2023-01-10,782.3854840582735,17.750172059703917,35.57908541049127,2.398082023080985
2023-01-10,994.9078226464352,16.621039059255942,35.745673509853425,
2023-01-11,20.584494295802447,24.637655883044943,34.89602510313435,5.294738915522092
2023-01-11,104.01030668058513,15.077512747217684,36.341848470036325,5.14210549827215
2023-01-11,318.9756302937613,,41.165503107951835,3.824356201142154
2023-01-11,462.6797856696064,23.431018848265158,35.292466915015765,2.765840004132432
2023-01-11,567.0162609866678,20.04530001773635,,2.9400338207050707
2023-01-12,301.3778741641421,24.0418380412714,35.35645664767581,2.245131428825379
2023-01-12,396.24201890265874,28.713650297384667,35.36384876880744,3.945689919895159
2023-01-12,,24.518122767060365,35.65946077833463,2.4970794977514683
2023-01-12,,21.21077569092726,35.78104761439974,1.5150225859381905
2023-01-12,969.9098521619944,,35.77290980662011,1.3271808765525055
2023-01-13,23.271935735825867,25.667116527270444,,
2023-01-13,747.6093801762511,21.128228151784384,35.72814171394045,1.4673446462551627
2023-01-13,758.2384757040913,18.54441744147274,35.74574050267267,2.5649658827920176
2023-01-13,832.4426408004217,18.789101180517104,35.903314508152214,1.871435188556604
2023-01-13,878.5155613013479,18.12449524493296,35.87832499800248,1.5990049144916654
2023-01-14,212.3391106782761,22.71469724717611,35.136320165782074,4.341678402275971
2023-01-14,404.140321651033,20.185900574310327,35.40762700992895,4.09153393474802
2023-01-14,502.7203900924792,21.93364035219873,35.503180498802195,3.3587479842531947
2023-01-14,696.0206180537922,21.3051842240445,35.61552467604338,2.4867966324443143
2023-01-14,814.4684825889358,21.51811711741254,35.822044416908774,2.03697477241664
2023-01-15,153.89590633985506,22.41986301100244,35.19351584637828,4.96820699765467
2023-01-15,181.82496720710063,24.17670222283297,35.2105383026194,4.518721943479083
2023-01-15,232.2126951468173,24.77482850677235,,4.419893132565346
2023-01-15,281.8547747733999,24.056276168499505,35.41599797231077,3.959850867865837
2023-01-15,327.0331615632387,21.15707940208343,35.52671818343212,4.106082061615585
2023-01-16,118.16482762165626,,35.04888934185185,4.813277491675578
2023-01-16,,22.506446842776676,35.33691938185419,4.862389728665379
2023-01-16,667.5933855635847,18.56984719908097,41.45425935783108,2.7857224450346445
2023-01-16,,18.49583441587343,35.63499748174888,
2023-01-16,899.5745732745685,20.553209316994508,36.017897290645855,1.5813101415959103
2023-01-17,224.44057183666067,22.50612858592813,35.26478425812379,4.598216106876723
2023-01-17,304.24224295953775,22.88375918943896,39.65326865296296,4.508071696669403
2023-01-17,452.5631342695926,23.050647880081524,35.29800994858114,3.619277316416153
2023-01-17,696.7371653641507,21.78265815420744,,2.491358628626057
2023-01-17,807.8459419412586,18.258368504881204,,1.191406309259259
2023-01-18,223.81761482262309,21.24160625964867,35.14664649280457,
2023-01-18,524.7564316322379,21.52659437997464,35.48700096599134,3.3538134126650845
2023-01-18,543.5528611139886,22.479476542675823,35.54057869569845,
2023-01-18,628.942846779884,,35.51324499926566,2.7517440078156885
2023-01-18,762.2851347766158,17.618335089023507,33.015970839729306,2.451056617322447
2023-01-19,431.94501864211577,17.42812994670424,35.45961731590095,
2023-01-19,536.9744228934136,20.95855765038609,35.486935813881374,
2023-01-19,797.8136488586345,18.31796656456164,35.70162516263804,2.511646115473469
2023-01-19,877.4720135270529,20.893206689967588,31.238217118218216,1.4957370130256804
2023-01-19,906.4721109645468,20.217343113316225,35.85186101069069,1.2567324722663773
2023-01-20,291.22914019804193,23.12796838765494,35.16147817619982,4.248135182271288
2023-01-20,435.583314812933,20.35796869622493,35.44905406162321,3.738094439741659
2023-01-20,,20.55921517580825,35.63679011179828,2.771452992526875
2023-01-20,,22.325220217615136,35.68392421402142,2.698279597397264
2023-01-20,735.0710438038858,22.05105057167783,35.6622032371093,2.519387663079488
2023-01-21,116.89804070836406,25.30352436978109,35.09366759133475,4.895799798900778
2023-01-21,580.0862078378112,18.78000284080765,35.587963980624444,3.2183052342609737
2023-01-21,611.8528947223795,20.490284447907257,35.536067275121795,3.240182298537885
2023-01-21,,21.720935923671018,,2.0384967786087573
2023-01-21,817.8342161750217,17.508998319315243,35.80598334400353,2.4035145155882702
2023-01-22,91.48683739775488,23.664189478602864,36.28408219115555,5.372423663605947
2023-01-22,120.20905537060844,22.280447030577577,35.01180200688019,
2023-01-22,139.49386065204183,24.68739486950352,35.14197961102717,
2023-01-22,282.0345725713065,25.649142913526056,35.23663121453936,4.004601205056352
2023-01-22,939.8321236134752,19.139391615855487,35.942757271583666,1.2227282163144944
2023-01-23,177.4395437797228,25.49800576238104,35.27646338915024,4.466547262822979
2023-01-23,292.1446485352181,23.39072772346063,35.262099161653445,3.853510085370609
2023-01-23,,20.372664966612174,35.58026137490808,3.523968522741852
2023-01-23,627.7080530714179,21.716388866628403,,
2023-01-23,877.4608626303803,18.54000439209492,35.78051051204578,1.8925784858759829
2023-01-24,7.109479949478522,23.176407592044207,35.007968935483106,5.902156764881317
2023-01-24,265.60004258870606,,35.257529477366994,4.464977902992898
2023-01-24,334.9056146570861,23.99688649374732,,3.58465608730736
2023-01-24,366.3618432936917,22.889202112102566,35.42720261867361,3.9235692337478505
2023-01-24,750.6147516408583,22.30120502614862,35.69191818293163,2.28441117173723
2023-01-25,129.51492128280418,22.22545927424621,38.595036586979106,4.751536588367058
2023-01-25,139.27207266338726,25.57695579503173,35.3097371732562,4.717619860577785
2023-01-25,,20.68374473053353,35.380228000446124,4.447923625839209
2023-01-25,,22.591931307873093,35.732667945660964,
2023-01-25,1579.346472854233,23.06113565507758,35.769100531572484,1.861228874708468
2023-01-26,366.4615348713979,20.17371080648859,40.44722518939547,4.138467640474083
2023-01-26,785.1759613930136,27.311349641535536,,2.0231531128790654
2023-01-26,794.025189270296,,36.033101805747066,
2023-01-26,888.7480798689772,18.420438812266013,35.924868054244115,1.3550174231465693
2023-01-26,990.5051420006732,20.69859283872208,36.06223350011655,
2023-01-27,199.67378215835973,24.480915732308475,35.11550258755456,4.651922623607631
2023-01-27,396.17269160925537,20.83563706582207,35.33106240190785,2.156235423231162
2023-01-27,412.6176769114265,24.175941115954757,35.356119485808215,3.736481767693141
2023-01-27,,26.97928155804784,35.65778196530276,2.95692894695155
